系统名称,库名,Schema,表名,表中文名,表备注,来源文件名称,来源文件章节,数据库实际备注,文档备注,文档与实际库是否一致,业务域,表类型,数据粒度,总行数,活跃度判断,核心字段,候选主键,候选关联字段,是否纳入数据资产,是否进入数据治理系统,确认状态,判断依据,需要人工确认的问题
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,INP_BILL_DETAIL_BACKUP2025,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,住院就诊,事实明细表,一行一张收据/结算或一条收费明细,128,待活跃度统计,,需要验证,PATIENT_ID+VISIT_ID+RCPT_NO+DEPT_CODE+ORDER_NO,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,INP_BILL_DETAIL_BK,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,住院就诊,事实明细表,一行一张收据/结算或一条收费明细,527,待活跃度统计,,需要验证,PATIENT_ID+VISIT_ID+RCPT_NO+DEPT_CODE,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,INP_BILL_DETAIL_SETTLE_BK,结算退费明细,结算退费明细,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,结算退费明细,待从原始表结构文档逐表精确回填,待确认,住院就诊,事实明细表,一行一张收据/结算或一条收费明细,213831,待活跃度统计,,需要验证,PATIENT_ID+VISIT_ID+RCPT_NO,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,INP_BILL_DETAIL_copy1,住院病人费用明细记录,住院病人费用明细记录,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,住院病人费用明细记录,待从原始表结构文档逐表精确回填,待确认,住院就诊,中间表,一行一张收据/结算或一条收费明细,0,待活跃度统计,PATIENT_ID+VISIT_ID+ITEM_NO,PATIENT_ID+VISIT_ID+ITEM_NO,PATIENT_ID+VISIT_ID+RCPT_NO+DEPT_CODE+ORDER_NO,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,INP_BILL_DETAIL_copy2,住院病人费用明细记录,住院病人费用明细记录,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,住院病人费用明细记录,待从原始表结构文档逐表精确回填,待确认,住院就诊,中间表,一行一张收据/结算或一条收费明细,0,待活跃度统计,PATIENT_ID+VISIT_ID+ITEM_NO,PATIENT_ID+VISIT_ID+ITEM_NO,PATIENT_ID+VISIT_ID+RCPT_NO+DEPT_CODE+ORDER_NO,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,INP_BILL_DETAIL_copy3,住院病人费用明细记录,住院病人费用明细记录,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,住院病人费用明细记录,待从原始表结构文档逐表精确回填,待确认,住院就诊,中间表,一行一张收据/结算或一条收费明细,0,待活跃度统计,PATIENT_ID+VISIT_ID+ITEM_NO,PATIENT_ID+VISIT_ID+ITEM_NO,PATIENT_ID+VISIT_ID+RCPT_NO+DEPT_CODE+ORDER_NO,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,INP_BILL_DETAIL_copy4,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,住院就诊,中间表,一行一张收据/结算或一条收费明细,0,待活跃度统计,PATIENT_ID+VISIT_ID+ITEM_NO,PATIENT_ID+VISIT_ID+ITEM_NO,PATIENT_ID+VISIT_ID+RCPT_NO+DEPT_CODE+ORDER_NO,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,INP_PAYMENTS_MONEY_BACKUP2025,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,住院就诊,主数据表,一行一张收据/结算或一条收费明细,0,待活跃度统计,,需要验证,RCPT_NO,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,INP_SETTLE_DETAIL_BACKUP2025,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,住院就诊,事实明细表,一行一张收据/结算或一条收费明细,6,待活跃度统计,,需要验证,RCPT_NO,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,INP_SETTLE_MASTER_BACKUP2025,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,住院就诊,事实主表,一行一张收据/结算或一条收费明细,1,待活跃度统计,,需要验证,RCPT_NO+PATIENT_ID+VISIT_ID,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,INP_SETTLE_MASTER_BK,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,住院就诊,事实主表,一行一张收据/结算或一条收费明细,1,待活跃度统计,,需要验证,RCPT_NO+PATIENT_ID+VISIT_ID,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,INP_SETTLE_MASTER_copy1,住院病人结算主记录,住院病人结算主记录,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,住院病人结算主记录,待从原始表结构文档逐表精确回填,待确认,住院就诊,中间表,一行一张收据/结算或一条收费明细,0,待活跃度统计,RCPT_NO,RCPT_NO,RCPT_NO+PATIENT_ID+VISIT_ID,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,PREPAYMENT_RCPT_ADD_BACKUP2025,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,住院就诊,主数据表,一行一张收据/结算或一条收费明细,122,待活跃度统计,,需要验证,PATIENT_ID+VISIT_ID+RCPT_NO,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,PREPAYMENT_RCPT_BACKUP2025,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,住院就诊,主数据表,一行一张收据/结算或一条收费明细,40,待活跃度统计,,需要验证,PATIENT_ID+RCPT_NO+VISIT_ID,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,PREPAYMENT_RCPT_BK,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,住院就诊,主数据表,一行一张收据/结算或一条收费明细,94,待活跃度统计,,需要验证,PATIENT_ID+RCPT_NO+VISIT_ID,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,PREPAYMENT_RCPT_copy1,预交金记录,预交金记录,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,预交金记录,待从原始表结构文档逐表精确回填,待确认,住院就诊,中间表,一行一张收据/结算或一条收费明细,20,待活跃度统计,RCPT_NO,RCPT_NO,PATIENT_ID+RCPT_NO+VISIT_ID,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,PREPAY_ACCT_BK,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,住院就诊,主数据表,一行一张收据/结算或一条收费明细,2,待活跃度统计,,需要验证,,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,PREPAY_ACCT_MONEY_BK,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,住院就诊,主数据表,一行一张收据/结算或一条收费明细,2,待活跃度统计,,需要验证,,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,INPBILL,TMP_030418BILL_DETAIL202605,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,住院就诊,事实明细表,一行一张收据/结算或一条收费明细,11171,待活跃度统计,,需要验证,PATIENT_ID+VISIT_ID+RCPT_NO+DEPT_CODE+ORDER_NO,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,LAB,INTERFACE,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,检验,主数据表,需要人工确认,0,待活跃度统计,CNT_TYPE,CNT_TYPE,,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_DEPT_TEST_DAY,检验工作量日统计,检验工作量日统计,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,检验工作量日统计,待从原始表结构文档逐表精确回填,待确认,检验,中间表,需要人工确认,0,待活跃度统计,ST_DATE+ITEM_CODE+ASSAY_DEPT_CODE+ORDERING_DEPT_CODE,ST_DATE+ORDERING_DEPT_CODE+ASSAY_DEPT_CODE+ITEM_CODE,,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_DEPT_TEST_MONTH,检验工作量月统计,检验工作量月统计,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,检验工作量月统计,待从原始表结构文档逐表精确回填,待确认,检验,中间表,需要人工确认,0,待活跃度统计,ST_MONTH+ITEM_CODE+ASSAY_DEPT_CODE+ORDERING_DEPT_CODE,ST_MONTH+ORDERING_DEPT_CODE+ASSAY_DEPT_CODE+ITEM_CODE,,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_RESULT_TEMP,临时检验结果,临时检验结果,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,临时检验结果,待从原始表结构文档逐表精确回填,待确认,检验,中间表,一行一个检验结果项目,0,待活跃度统计,WORKING_ID+ITEM_NO+RESULT_DATE_TIME,WORKING_ID+ITEM_NO+RESULT_DATE_TIME,,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,LAB,LAB_TEST_BATCH_MASTER,核酸登记主记录,核酸登记主记录,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,核酸登记主记录,待从原始表结构文档逐表精确回填,待确认,检验,中间表,需要人工确认,429317,待活跃度统计,BATCH_TEST_NO+TEST_NO,BATCH_TEST_NO+TEST_NO,TEST_NO+PATIENT_ID+VISIT_ID,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,LAB,LOGINS,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,检验,主数据表,需要人工确认,0,待活跃度统计,,需要验证,,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,LAB,RUIMEI_INSERT_DATA_WZ,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,检验,主数据表,需要人工确认,22062711,待活跃度统计,,需要验证,TEST_NO,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,BEDPATS_IN_HOSPITAL_BACKUP2025,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,住院就诊,主数据表,一行一次住院就诊,31,待活跃度统计,,需要验证,PATIENT_ID+VISIT_ID+DEPT_CODE,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,DEPT_ADT_DAY,科室伤病员流动日统计记录,科室伤病员流动日统计记录,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,科室伤病员流动日统计记录,待从原始表结构文档逐表精确回填,待确认,住院就诊,主数据表,需要人工确认,438316,待活跃度统计,ST_DATE+DEPT_CODE+IDENTITY,ST_DATE+DEPT_CODE+IDENTITY,DEPT_CODE,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,DEPT_ASST_DAY,辅诊辅疗工作量日统计记录,辅诊辅疗工作量日统计记录,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,辅诊辅疗工作量日统计记录,待从原始表结构文档逐表精确回填,待确认,科室字典,主数据表,需要人工确认,0,待活跃度统计,ST_DATE+DEPT_CODE+ITEM_CODE,ST_DATE+DEPT_CODE+ITEM_CODE,DEPT_CODE,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,DEPT_EXAM_DAY,特诊检查工作量日统计记录,特诊检查工作量日统计记录,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,特诊检查工作量日统计记录,待从原始表结构文档逐表精确回填,待确认,检查,主数据表,需要人工确认,3622,待活跃度统计,ST_DATE+DEPT_CODE+EXAM_CLASS+EXAM_SUB_CLASS,ST_DATE+DEPT_CODE+EXAM_CLASS+EXAM_SUB_CLASS,DEPT_CODE,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,DEPT_LOAD_DAY,住院科室工作负荷日统计记录,住院科室工作负荷日统计记录,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,住院科室工作负荷日统计记录,待从原始表结构文档逐表精确回填,待确认,住院就诊,主数据表,需要人工确认,458833,待活跃度统计,ST_DATE+DEPT_CODE,ST_DATE+DEPT_CODE,DEPT_CODE,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,DEPT_NURSE_DAY,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,护理,主数据表,需要人工确认,417888,待活跃度统计,ST_DATE+DEPT_CODE+ITEM_CODE+ITEM_NAME+ITEM_SPEC+UNITS,ST_DATE+DEPT_CODE+ITEM_CODE+ITEM_NAME+ITEM_SPEC+UNITS,DEPT_CODE,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,DEPT_OPERATION_DAY,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,手术,主数据表,需要人工确认,38342,待活跃度统计,ST_DATE+DEPT_CODE+OUTP_OR_INP,ST_DATE+DEPT_CODE+OUTP_OR_INP,DEPT_CODE,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,DEPT_OUTP_NUM_DAY,科室门诊工作量日统计记录,科室门诊工作量日统计记录,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,科室门诊工作量日统计记录,待从原始表结构文档逐表精确回填,待确认,门诊就诊,主数据表,需要人工确认,107758,待活跃度统计,,需要验证,DEPT_CODE,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,DEPT_TEST_DAY,检验工作量日统计记录,检验工作量日统计记录,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,检验工作量日统计记录,待从原始表结构文档逐表精确回填,待确认,检验,中间表,需要人工确认,205166,待活跃度统计,ST_DATE+DEPT_CODE+ITEM_CLASS+ITEM_CODE,ST_DATE+DEPT_CODE+ITEM_CLASS+ITEM_CODE,DEPT_CODE,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,DEPT_TEST_DAY_NEW,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,检验,中间表,需要人工确认,403745,待活跃度统计,ST_DATE+PERFORMED_BY+ORDERED_BY+SPECIMEN+SUBJECT,ST_DATE+PERFORMED_BY+ORDERED_BY+SPECIMEN+SUBJECT,,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,DEPT_TREATE_DAY,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,科室字典,主数据表,需要人工确认,2682672,待活跃度统计,ST_DATE+DEPT_CODE+ITEM_CODE+ITEM_NAME+ITEM_SPEC+UNITS,ST_DATE+DEPT_CODE+ITEM_CODE+ITEM_NAME+ITEM_SPEC+UNITS,DEPT_CODE,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,EMER120_DAY,120急救工作日记录,120急救工作日记录,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,120急救工作日记录,待从原始表结构文档逐表精确回填,待确认,住院就诊,主数据表,需要人工确认,0,待活跃度统计,ST_DATE,ST_DATE,,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,EMERGENCY_DAY,急诊工作日统计记录,急诊工作日统计记录,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,急诊工作日统计记录,待从原始表结构文档逐表精确回填,待确认,住院就诊,主数据表,需要人工确认,4606,待活跃度统计,ST_DATE+DEPT_CODE+IDENTITY,ST_DATE+DEPT_CODE+IDENTITY,DEPT_CODE,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,QU_TEST_DEPT,检验工作量月统计记录,检验工作量月统计记录,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,检验工作量月统计记录,待从原始表结构文档逐表精确回填,待确认,检验,中间表,需要人工确认,0,待活跃度统计,YEAR_MONTH+DEPT_CODE+ITEM_CLASS+ITEM_CODE,YEAR_MONTH+DEPT_CODE+ITEM_CLASS+ITEM_CODE,DEPT_CODE,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,SPT_SHARINGCENTER_STATISTICS,省检验互认平台数据统计,省检验互认平台数据统计,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,省检验互认平台数据统计,待从原始表结构文档逐表精确回填,待确认,住院就诊,主数据表,需要人工确认,162948,待活跃度统计,,需要验证,DEPT_CODE,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,ST_DEPT_TECH,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,科室字典,主数据表,需要人工确认,0,待活跃度统计,,需要验证,,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,ST_DEPT_TECH_DATA,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,科室字典,主数据表,需要人工确认,0,待活跃度统计,,需要验证,,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,ST_DEPT_TECH_PROJ,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,科室字典,主数据表,需要人工确认,0,待活跃度统计,,需要验证,,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,ST_DISPENSE,,需要人工确认,系统表结构/HIS系统数据库表结构.md,按表名索引匹配，章节需人工确认,,待从原始表结构文档逐表精确回填,待确认,药品,主数据表,需要人工确认,1052,待活跃度统计,ST_DATE+DEPT_CODE,ST_DATE+DEPT_CODE,DEPT_CODE,否,否,建议排除,命中日志/临时/备份/错误/同步/测试关键词或既有排除口径,如该表仍被业务查询或接口依赖，请恢复为待确认
